,Body,Year,Positive,Neutral,Negative,Compound
10,maybe you can research on which shop you wanna buy them from and see their credit card promotion then get the credit card. the other time we went star living and take advantage on the 0% instalments and manage to balance it out. within 6 months everything been paid for!,2018,0.09766666666666667,0.9023333333333333,0.0,0.29563333333333336
11,"Picket &amp; Rail
 
 
 
 Novena Furniture
 
 
 
 Star Living 
 
 
 
 Castlery",2020,0.0,1.0,0.0,0.0
12,"Yes, most room rentals are furnished with essentials for tenantsâ€™ convenience. Bed, small desk, wardrobe etc. Most landlords wouldnâ€™t go through the hassle of cabling LAN from router to the spare room. Hence, itâ€™s the norm to provide just wifi. Most of us rent out spare rooms, so you may be living with the landlord. Get to know them &amp; their rules before committing.
 
 
 
 I used to work in One-North area too :) Iâ€™d recommend staying in the west. If you want to save more, find a house that isnâ€™t near malls, or a little distance away from MRT(bus transfer). You can go to food centres &amp; supermarkets in residential areas. And commute a few stops to malls for shopping/movies on days off. The places I recommend below have malls near the MRT. 
 
 -Buona Vista (Mall: Star Vista/no cinema)
 
 -Jurong East (3 malls. Busy area)
 
 -Bukit Batok (West Mall)
 
 -Boon Lay (Mall: Jurong Point)
 
 
 
 You actually earn more than me after tax. Iâ€™m a junior office worker. You could get by fine, with 650-800SGD rental.",2019,0.08793333333333334,0.9028666666666667,0.009200000000000002,0.14015333333333332
13,"thanks for the reply JR8, but personally i had some pretty bad experience buying from Ikea..bubbles forming on the surface, shaky cabinet, veneer splitting..therefore would like to buy solid wood furniture this time and from another source.

then again, i'm still months away from moving in to my new home. will be visiting the big box stores Star living, courts, etc. and hopefully find what i want!

i'm just wondering whether there are any ""lesser known"" stores but selling beautiful solid wood furniture thus for this post..

thanks again JR8, appreciate your help!",2016,0.2584,0.7124,0.029199999999999997,0.39622
14,"Star Living at Labrador Park has lounge chairs like you mentioned. Not sure about the pricing.

http://www.starliving.com.sg/contact-us ... ranch.html",2014,0.06666666666666667,0.8236666666666667,0.10966666666666668,0.04003333333333334
15,So which furniture shop is endorsed here? Star Living kym? I like their new range of Scandi furniture,2016,0.18133333333333332,0.8186666666666667,0.0,0.20373333333333335
16,"I got 4 chrairs and a nested table set from star living, dining table(Using for work desk) and sofa from castlery...",2016,0.0,1.0,0.0,0.0
17,"Some renotalk blogs buy Star Living. The furniture look nice. My sofa from Furniture Club Park Mall during GSS sale. My bed is carpentry. Dining table I want the Pomelo table but no sales For guest room, I probably get from Castlery. The rest of the furniture maybe custom made. Have not decide on laminate. Is it better to have visual uniformity? As in all the laminates in the flat have to match or the same ones?",2016,0.097,0.8856666666666667,0.017333333333333333,0.05222222222222222
18,"castlery, comfortdesign, star living. shld be quite okay. but its peasant range stuffs for fellow peasants.",2016,0.14066666666666666,0.8593333333333333,0.0,0.09813333333333334
19,"OMG, don't scare me le.. Infested by termites? How did that happen? Comfort Furniture indeed has some nice pieces. Even Star Living for cheaper ones. Some constant sale going on.",2013,0.15760000000000002,0.8424,0.0,0.20722
20,"Don't buy from bedandbasics.sg no matter what. Their 100-day return policy is ********. They sent me a stained and drooping sofa and refuse to refund me. Said it's cos the item is no longer in its original packaging. How the H do you inspect a sofa without removing its packaging?! On top of that, they are very very rude and niao and keep trying to fleece me and my hubby. GO FORTYTWO instead. They're really decent and the customer service is topnotch. They just didn't have the kind of sofa we wanted. Bought from Star Living in the end, which was also pretty cool. They were nice at least and helpful, and the quality is of some standard.",2018,0.09472727272727273,0.8383636363636363,0.067,0.03563636363636363
21,"Don't buy from bedandbasics.sg no matter what. Their 100-day return policy is ********. They sent me a stained and drooping sofa and refuse to refund me. Said it's cos the item is no longer in its original packaging. How the H do you inspect a sofa without removing its packaging?! On top of that, they are very very rude and niao and keep trying to fleece me and my hubby. Try to make us accept an exchange but the quality and design is unacceptable. And their attitude is the worst. GO FORTYTWO instead. They're really decent and the customer service is topnotch. Every time I've bought from them, I've had a good experience. They just didn't have the kind of sofa we wanted. Bought from Star Living in the end, which was also pretty cool. They were nice at least and helpful, and the quality is of some standard.",2018,0.09907142857142857,0.8000714285714285,0.10092857142857144,-0.02045714285714286
22,"Don't buy from bedandbasics.sg no matter what. Their 100-day return policy is ********. They sent me a stained and drooping sofa and refuse to refund me. Said it's cos the item is no longer in its original packaging. How the H do you inspect a sofa without removing its packaging?! On top of that, they are very very rude and niao and keep trying to fleece me and my hubby. GO FORTYTWO instead. They're really decent and the customer service is topnotch. They just didn't have the kind of sofa we wanted. Bought from Star Living in the end, which was also pretty cool. They were nice at least and helpful, and the quality is of some standard.",2018,0.09472727272727273,0.8383636363636363,0.067,0.03563636363636363
23,"Hi OCBC, is Star living eligible for 10x? Thanks",2019,0.5,0.5,0.0,0.2202
24,"Hi zercab, Star Living transactions will not be eligible for 10X OCBC$. ^DG",2019,0.0,1.0,0.0,0.0
25,"Don't buy from bedandbasics.sg no matter what. Their 100-day return policy is ********. They sent me a stained and drooping sofa and refuse to refund me. Said it's cos the item is no longer in its original packaging. How the H do you inspect a sofa without removing its packaging?! On top of that, they are very very rude and niao and keep trying to fleece me and my hubby. GO FORTYTWO instead. They're really decent and the customer service is topnotch. They just didn't have the kind of sofa we wanted. Bought from Star Living in the end, which was also pretty cool. They were nice at least and helpful, and the quality is of some standard.",2018,0.09472727272727273,0.8383636363636363,0.067,0.03563636363636363
26,"It's good to share, thanks.",2018,0.8,0.2,0.0,0.7906
27,You can try star living... I bought my dining set from there,2016,0.0,1.0,0.0,0.0
28,Any reviews? I've been told to avoid star living by many people!,2016,0.0,0.8915,0.1085,-0.17975
29,"I was told not to buy from Harvey Norman, Nova, etc. In fact almost every furniture shop got negative review. But what to do? Choice are really limited if you exclude all these. Also thinking of whether to buy now or wait to see if got Christmas sale.",2016,0.0,0.863,0.137,-0.20945999999999998
30,"hi All, just wish to warn you people if you want to buy furniture from the Star Living furniture. i bought a set of furnitures from Star Furniture at a cost of about S$5,000 in mid 2011 and I was informed that the furnitures will be given 1-year of warranty. little did i know that immeidately after the warranty period, the furnitures (sofa set, coffee table, TV table) started to develop cracks. i immediately called the company to complain about this and do you know what they replied me? they told me that as the warranty has expired, i would need to pay for them to come and investigate and i would need to pay for all the repair work if i so wish. after i told them that i will complain to CASE and expose them in the media, they quickly replied that they will waive the cost for them to investigate but i will still need to pay for all repair work. the purpose of this thread is to warn you folks out there who is contemplating to purchase furnitures. if you wish to purchase furnitures that will last only for the very short-term, Star Furniture will be right for you. by the way, they have 4 lines of brand and are as follows: 1) Zen Tradition Living; 2) Mondi Lifestyle Gallery; 3) Lucano; and 4) Star Living.",2013,0.045,0.9013333333333333,0.05366666666666667,0.03645555555555555
31,star living ok bah. if me i will avoid those at sungei kadut.,2016,0.2115,0.669,0.1195,0.0
32,Star living things furniture like not bad but the price a bit high.,2020,0.269,0.731,0.0,0.397
33,Eh? Star living in Italy? Why he got problem with u living in Aussie?,2021,0.0,0.9073333333333333,0.09266666666666667,-0.13396666666666665
34,Since when i said I ever was living in Oz? Why chiu nao then know Dr starmerck kor kor is living in Italy? Mai sng siao sng siao hokay. People is high ses doctor but you shouldn't take his word I am in Oz.,2021,0.0,1.0,0.0,0.0
35,"Don't buy from bedandbasics.sg, they're really terrible. Their 100-day return policy is ********. They sent me a stained and drooping sofa and refuse to refund me. Said it's cos the item is no longer in its original packaging. How the H do you inspect a sofa without removing its packaging?! On top of that, they are very very rude and niao and keep trying to fleece me and my hubby. Refuse to come and pick up the damn couch until we agree to pay them $80. GO FORTYTWO instead. They're really decent and the customer service is topnotch. They just didn't have the kind of sofa we wanted. Bought from Star Living in the end, which was also pretty cool. They were nice at least and helpful, and the quality is of some standard.",2018,0.08574999999999999,0.8196666666666667,0.09466666666666666,-0.023491666666666664
36,taobao can ship to SG?,2016,0.0,1.0,0.0,0.0
37,"Ya, can find similar items in Taobao.. Hipvan ar? That time was looking at them then my wife also found similar design in Taobao , hipvan price like hype up leh..",2016,0.0555,0.9445,0.0,0.1806
38,"Oh dear, where is your child studying now? I thought Xin Hua primary is located at hougang...? I will not recommend any ID to you... haha.. after talking to a few IDs, I feel that they just want to close sales and get commission... I decided to buy furniture first to move in. Just buying furniture already cost a bomb at times...haha Since yours is 3 bedder, you will have a larger space and should be able to buy suitable furniture to fit in for quick moving solution. I saw a few junior bedrooms set all in one structure at Star Living located at Tampiness Space which maybe suitable to your child's needs and liking since he/she is in primary school.For furniture, it will be easier to find those shops like star living as they have ready stock for common furniture. With young children, it is good to keep house as simple as possible as you will realise there will more and more stuffs piling up as time passes...lol.. cleaning is biggest headache.",2019,0.10300000000000001,0.8728571428571429,0.024142857142857143,0.23281428571428572
39,"Now that i'm out of picture to post(All on home pc, nv upload ytd) so this post would be on the appliances, furniture for the house.. First up, Wet items(From Hoe Kee): - Blanco Naya 6 + Tape combo - Roz round basin(Both toilet) - Grohe Euphoria 180 Rainshower set(MBR) - Grohe Bauloop High Body Mixer Tap(Both toilet basin) - Grohe Ntempesta Shower Rail(Common) - Grohe Bauloop Bath mixer(Common) - Grohe Bidet Spray(Trigger Spray for both toilet) Those items for towel, toilet roll, those shampoo holder all from Ikea cheap cheap.. Kitchen Stuff: - Mayer MMGH770(Gas Hob) - Mayer MMBCH900(Chimney Hood) - Morphy Richard Redefine Hot Water Dispenser - Zojirushi NS-ZAQ18(Rice Cooker) - Hitachi AV200E(Microwave Oven) - Sharp SJ-PD58V-BK(Fridge) - Sony KD55 X8500D with Sony Pivot Wall Mount - Dyson DC47i + V6 SV03 - Samsung WA10J5750SP(Washing Machine) - Mitsubishi MXY3A28VAR7(Compressor), MSYGE10VAR2(Fan coil for both bedrooms), MSYGE18VAR2(Living Rm) - KDK U48FP Ceiling Fan - Bomb Shelter Rack(Boltless L Shape 170cm length, 120cm width, 210cm height from RackSG) Furniture: - Castlery Miller 1.8m Dining Table(Use it for workstation) - Castlery Tana Sofa Sectional Right Hand Facing(In Navy Blue) - Ikea Hemnes King size bedframe + Lonset slatted bed base - Ikea Hovag King Mattress with TUSSÃ–Y Mattress Pad - Daffy Dining Chairs(Use for study table from Star Living) - Cathy Bar Chair(For Dining Table) Off my mind, can only rem this.. Tonight then can consider with that Sat afternoon picture where some installation came in..",2016,0.045,0.9435,0.0115,0.48339999999999994
40,"Oh okie. Thank u. I had a tumble in my tertiary edu, and thus I can only do lower end pmet jobs, plus a few yrs back someone I was doing hp exporting biz with ran off with all the money, only managed clear all the debts incurred from that biz last yr. So still quite broke now... So 2 yrs later after get key, not sure if able to save enough for basic reno + furniture for my new place",2020,0.05825,0.79625,0.14525,0.05627499999999999
41,morale of the story is.... dont give small local company chance.. always go to the bigger local companies ...even though they are not the cheapest.. i always buy from lorenzo... and courts... .very reliable. .also got one.. i think is A star Living.. the big furniture shop near alexandra mrt area Same for cars... buy from the biggest PI and AD... not the small time PIs,2021,0.0,1.0,0.0,0.0
42,"Yup, mine mostly ikea & star living things.",2020,0.0,1.0,0.0,0.0
43,"Depending on the stuff u getting, should prepare around 50-55k for everything including reno.. The list, - Dyson is the vacuum cleaner which consist of a DC47i + V6 SV03 Cordless - HDB Misc is the SC&C fees i paid during key collection - Hoe Kee is the rainshower, basin, taps, kitchen sink + tap - The Ikea(Kelvin) is my friend help me buy the 2 toilet roll holder - Megaman Tracklight is the 2 u see infront of my wardrobe + studyroom.Actual cost is $224. - Both Ikea Misc consist of alot of items..Bedsheet + Quilt Cover + Quilt for both beds, pillows, small items, dustbin, some rack, small laundry cabinet etc etc - Gerton Table legs is the one u see on my bar table - Star Living consist of 4 chairs namely 2 Cathy Barchair + 2 Daffy Study table chairs - The $73.30 Ikea also small items. - BS Rack is the Bomb Shelter Rack from RackSG - Lighting is after conversion from MYR Edit: Never add in my Eubiq Powertrack which cost me $2099 and also a Sony CT380 Soundbar i purchased ytd..",2016,0.02975,0.9475,0.02275,0.067775
44,"keep it up, not easy. Me too, i sometime change my mind and change design and colour. Think for very long. Not as decisive as many of you all and sometime forget bring my taste out. Gixxerfied, star living chair are up to date, i think they have their own supply in china, cos. i see similar design on tb, i like 3 star living chair but only managed to find similar on tb, no same colour and same chair pvc cover. http://www.starliving.com.sg/e-shop/...ing-chair.html http://www.starliving.com.sg/e-shop/...ing-chair.html anyone see these on tb, kind give me the link, lol only wanna get these with prime else not worth shipping over and install myself. overpriced item http://www.starliving.com.sg/e-shop/...ing-chair.html tb: https://item.taobao.com/item.htm?id=...44&toSite=main anyone buy from hipvan before? https://www.hipvan.com",2016,0.02925,0.8825000000000001,0.08825,-0.037974999999999995
